transaction_id,date,branch_id,branch_name,kota,provinsi,rating_cabang,customer_name,product_id,product_name,actual_price,discount_percentage,persentase_gross_laba,nett_sales,nett_profit,rating_transaksi,inventory_ID,opname_stock
TRX1273358,1/1/2020,61185,Kimia Farma - Apotek,Sibolga,Sumatera Utara,4.4,Erin Hansen,KF566,"Other analgesics and antipyretics, Salicylic acid and derivatives",296900,0.03,20,296810.93,59362.186,3.5,INV5804793,15
TRX6104053,1/1/2020,84286,Kimia Farma - Klinik-Apotek-Laboratorium,Banjarmasin,Kalimantan Selatan,4.8,Steven Griffin,KF555,"Psycholeptics drugs, Hypnotics and sedatives drugs",765700,0.14,30,764628.02,229388.406,4.6,INV8292179,31
TRX5130483,1/1/2020,78878,Kimia Farma - Klinik & Apotek,Tasikmalaya,Jawa Barat,4.9,Gregory Yates,KF724,Drugs for obstructive airway diseases,320900,0.08,25,320643.28,80160.82,4.6,INV1695560,62
TRX6594758,1/1/2020,15144,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.4,William Trujillo,KF643,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",24400,0.09,10,24378.04,2437.804,3.2,INV2464008,97
TRX4248112,1/1/2020,99554,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.1,Michael Hernandez MD,KF513,"Psycholeptics drugs, Hypnotics and sedatives drugs",665800,0.11,30,665067.62,199520.286,3.7,INV5947347,47
TRX3452570,1/1/2020,17447,Kimia Farma - Klinik & Apotek,Palangkaraya,Kalimantan Tengah,4.6,Alyssa Miller,KF933,"Psycholeptics drugs, Anxiolytic drugs",86500,0.1,15,86413.5,12962.025,3.7,INV4718684,58
TRX9938139,1/1/2020,72718,Kimia Farma - Klinik & Apotek,Bekasi,Jawa Barat,4.9,Taylor Garcia,KF116,"Psycholeptics drugs, Hypnotics and sedatives drugs",251700,0.1,20,251448.3,50289.66,4.4,INV1390117,31
TRX7374552,1/1/2020,30749,Kimia Farma - Klinik & Apotek,Karawang,Jawa Barat,4.6,Megan Gonzales,KF957,"Psycholeptics drugs, Anxiolytic drugs",953000,0.06,30,952428.2,285728.46,4.5,INV1112199,78
TRX6940460,1/1/2020,31016,Kimia Farma - Klinik & Apotek,Purwakarta,Jawa Barat,4.4,Diana Baldwin,KF299,"Psycholeptics drugs, Hypnotics and sedatives drugs",52000,0.08,15,51958.4,7793.76,3.4,INV2685297,31
TRX5002754,1/1/2020,46337,Kimia Farma - Klinik & Apotek,Banjarmasin,Kalimantan Selatan,4.4,Gregory Castillo,KF854,Drugs for obstructive airway diseases,681000,0.03,30,680795.7,204238.71,3.1,INV7362486,71
TRX4902830,1/1/2020,84188,Kimia Farma - Klinik & Apotek,Makassar,Sulawesi Selatan,4,Anita Mcguire,KF400,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",359500,0.06,25,359284.3,89821.075,3.6,INV3664322,11
TRX6042482,1/1/2020,90897,Kimia Farma - Klinik & Apotek,Banjarmasin,Kalimantan Selatan,4,Glenn Phillips,KF482,Antihistamines for systemic use,839100,0.11,30,838176.99,251453.097,3.6,INV3026307,94
TRX5337636,1/1/2020,30408,Kimia Farma - Klinik-Apotek-Laboratorium,Pariaman,Sumatera Barat,3.9,Charlene Huff,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.02,20,149770.04,29954.008,4.2,INV8241038,28
TRX6933035,1/1/2020,30970,Kimia Farma - Apotek,Purwakarta,Jawa Barat,4.9,Harold Rubio,KF321,"Other analgesics and antipyretics, Salicylic acid and derivatives",386100,0.11,25,385675.29,96418.8225,4.2,INV6779249,63
TRX2905530,1/1/2020,66717,Kimia Farma - Apotek,Subang,Jawa Barat,4.2,Bethany Owens,KF556,"Other analgesics and antipyretics, Salicylic acid and derivatives",320300,0.1,25,319979.7,79994.925,4.8,INV2407979,84
TRX4205491,1/1/2020,75046,Kimia Farma - Apotek,Denpasar,Bali,4.4,Anthony Smith,KF786,Drugs for obstructive airway diseases,532900,0.01,30,532846.71,159854.013,3.3,INV7830596,18
TRX7380209,1/1/2020,46118,Kimia Farma - Klinik & Apotek,Semarang,Jawa Tengah,4,Nancy Garrett,KF477,Antihistamines for systemic use,747200,0.01,30,747125.28,224137.584,3,INV5389218,50
TRX4146597,1/1/2020,39388,Kimia Farma - Klinik & Apotek,Tebing Tinggi,Sumatera Utara,4.2,Traci Carey,KF696,"Other analgesics and antipyretics, Pyrazolones and Anilides",125100,0.03,20,125062.47,25012.494,3.8,INV6212213,7
TRX6739747,1/1/2020,90210,Kimia Farma - Klinik-Apotek-Laboratorium,Karawang,Jawa Barat,4.2,Adam Adams,KF708,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",580100,0.07,30,579693.93,173908.179,3.8,INV1019547,27
TRX9111539,1/1/2020,69697,Kimia Farma - Klinik & Apotek,Ternate,Maluku Utara,4.3,Isaiah Bradley,KF760,"Psycholeptics drugs, Hypnotics and sedatives drugs",633000,0.07,30,632556.9,189767.07,3.8,INV8773303,67
TRX7966548,1/1/2020,28401,Kimia Farma - Apotek,Magelang,Jawa Tengah,3.9,Lisa Hall,KF853,"Psycholeptics drugs, Hypnotics and sedatives drugs",491800,0.08,25,491406.56,122851.64,3.8,INV9654854,9
TRX2455352,1/1/2020,25088,Kimia Farma - Klinik-Apotek-Laboratorium,Tasikmalaya,Jawa Barat,4,Rhonda Lambert,KF998,"Psycholeptics drugs, Hypnotics and sedatives drugs",71300,0.07,15,71250.09,10687.5135,3.8,INV5856281,9
TRX5302370,1/1/2020,59086,Kimia Farma - Klinik-Apotek-Laboratorium,Surabaya,Jawa Timur,4.4,Jaime Whitney,KF689,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",883300,0.05,30,882858.35,264857.505,3.5,INV6119438,98
TRX1905612,1/1/2020,67860,Kimia Farma - Apotek,Bontang,Kalimantan Timur,4.3,Emily Coleman,KF483,"Psycholeptics drugs, Anxiolytic drugs",943000,0.04,30,942622.8,282786.84,4.1,INV8629203,64
TRX6587732,1/1/2020,79120,Kimia Farma - Klinik & Apotek,Jakarta,DKI Jakarta,4.3,Amanda Sanchez,KF687,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",192400,0.05,20,192303.8,38460.76,4.1,INV7662628,64
TRX5072592,1/1/2020,90714,Kimia Farma - Klinik & Apotek,Cikampek,Jawa Barat,4.2,Daniel Kemp,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.02,30,703759.22,211127.766,4,INV2498262,19
TRX1470330,1/1/2020,54826,Kimia Farma - Klinik & Apotek,Mataram,Nusa Tenggara Barat,4.1,Monica Alexander,KF389,Drugs for obstructive airway diseases,761700,0.1,30,760938.3,228281.49,3.2,INV7587575,24
TRX1034264,1/1/2020,22360,Kimia Farma - Klinik-Apotek-Laboratorium,Pangkalpinang,Bangka Belitung,4.5,Brandi Patrick,KF854,Drugs for obstructive airway diseases,681000,0.04,30,680727.6,204218.28,4.5,INV9665369,79
TRX3884637,1/1/2020,14724,Kimia Farma - Klinik-Apotek-Laboratorium,Denpasar,Bali,4.4,Janet Kim,KF141,Drugs for obstructive airway diseases,221100,0.04,20,221011.56,44202.312,3.4,INV9524647,71
TRX7103263,1/1/2020,53383,Kimia Farma - Klinik-Apotek-Laboratorium,Garut,Jawa Barat,4.6,Cody Weber,KF262,"Psycholeptics drugs, Hypnotics and sedatives drugs",149800,0.07,20,149695.14,29939.028,3.4,INV5917559,5
TRX6259947,1/1/2020,82428,Kimia Farma - Apotek,Tomohon,Sulawesi Utara,3.9,Matthew Bentley,KF708,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",580100,0.12,30,579403.88,173821.164,4.4,INV3004285,42
TRX4366807,1/1/2020,67082,Kimia Farma - Apotek,Garut,Jawa Barat,4.7,Corey Howard,KF149,Antihistamines for systemic use,385300,0.1,25,384914.7,96228.675,3.1,INV3797153,52
TRX9679359,1/1/2020,45890,Kimia Farma - Klinik & Apotek,Pangkalpinang,Bangka Belitung,4.4,Devin Hayden,KF264,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",80900,0.07,15,80843.37,12126.5055,4.2,INV8687541,14
TRX9139008,1/1/2020,16339,Kimia Farma - Apotek,Subang,Jawa Barat,4.7,Shannon Wolfe,KF374,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",867500,0.14,30,866285.5,259885.65,4.2,INV3812197,88
TRX8548380,1/1/2020,96030,Kimia Farma - Klinik-Apotek-Laboratorium,Bontang,Kalimantan Timur,4.9,Shelby Black,KF576,"Other analgesics and antipyretics, Salicylic acid and derivatives",353300,0.11,25,352911.37,88227.8425,4.2,INV4073984,74
TRX6969843,1/1/2020,20476,Kimia Farma - Apotek,Bogor,Jawa Barat,4.8,David Decker,KF485,"Psycholeptics drugs, Anxiolytic drugs",300800,0.07,25,300589.44,75147.36,4.3,INV7761485,24
TRX7880090,1/1/2020,52852,Kimia Farma - Klinik & Apotek,Palembang,Sumatera Selatan,4.3,Suzanne Harrison,KF510,"Psycholeptics drugs, Anxiolytic drugs",758300,0.13,30,757314.21,227194.263,4.3,INV9335439,100
TRX5915434,1/1/2020,18301,Kimia Farma - Klinik-Apotek-Laboratorium,Ambon,Maluku,4.9,Amanda Smith,KF766,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",108500,0.11,20,108380.65,21676.13,4.7,INV1950286,8
TRX1774197,1/1/2020,94651,Kimia Farma - Klinik-Apotek-Laboratorium,Probolinggo,Jawa Timur,5,Mary Jordan,KF879,Antihistamines for systemic use,441000,0.11,25,440514.9,110128.725,4.7,INV3455283,100
TRX7367924,1/1/2020,84205,Kimia Farma - Klinik & Apotek,Sorong,Papua Barat,4.7,Suzanne Adams,KF611,"Other analgesics and antipyretics, Pyrazolones and Anilides",544800,0.05,30,544527.6,163358.28,3.3,INV4993558,12
TRX4264780,1/1/2020,22086,Kimia Farma - Apotek,Tanjungpinang,Kepulauan Riau,4.2,Megan Price,KF981,"Other analgesics and antipyretics, Salicylic acid and derivatives",314600,0.09,25,314316.86,78579.215,3.3,INV6010058,36
TRX7735734,1/1/2020,23470,Kimia Farma - Klinik-Apotek-Laboratorium,Lubuklinggau,Sumatera Selatan,5,Jason Lopez,KF990,"Psycholeptics drugs, Anxiolytic drugs",565100,0.06,30,564760.94,169428.282,3.3,INV3737467,0
TRX8069656,1/1/2020,76742,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4,Lauren Barajas,KF310,Antihistamines for systemic use,868800,0.08,30,868104.96,260431.488,3.5,INV4523375,89
TRX6922536,1/1/2020,65823,Kimia Farma - Apotek,Kendari,Sulawesi Tenggara,4.9,Russell Nelson,KF346,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",384900,0.09,25,384553.59,96138.3975,3.8,INV4678697,52
TRX6771560,1/1/2020,15943,Kimia Farma - Klinik & Apotek,Surabaya,Jawa Timur,4.7,Erika Myers,KF790,"Other analgesics and antipyretics, Salicylic acid and derivatives",938600,0.08,30,937849.12,281354.736,3.5,INV7231001,51
TRX9853294,1/1/2020,15571,Kimia Farma - Klinik-Apotek-Laboratorium,Kotamobagu,Sulawesi Utara,4.1,Hannah Sanchez,KF643,"Anti-inflammatory and antirheumatic products, non-steroids, Propionic acid derivatives",24400,0.03,10,24392.68,2439.268,4,INV7225703,95
TRX9741587,1/1/2020,23654,Kimia Farma - Klinik-Apotek-Laboratorium,Bima,Nusa Tenggara Barat,4.7,Cody Smith,KF467,"Other analgesics and antipyretics, Salicylic acid and derivatives",703900,0.1,30,703196.1,210958.83,4.5,,
TRX8201196,1/1/2020,36412,Kimia Farma - Klinik & Apotek,Pariaman,Sumatera Barat,4.7,Sarah Bradley,KF629,"Anti-inflammatory and antirheumatic products, non-steroids, Acetic acid derivatives and related substances",273900,0.01,20,273872.61,54774.522,3.7,INV2361786,17
TRX1206896,1/1/2020,31451,Kimia Farma - Klinik & Apotek,Palu,Sulawesi Tengah,4.2,Spencer Serrano,KF513,"Psycholeptics drugs, Hypnotics and sedatives drugs",665800,0.15,30,664801.3,199440.39,4.9,INV4041573,47
